code,name,lat,lon
FTTL,Bol/berim,13.45,14.7333
FTTM,Mongo,12.1718,18.6777
FEFI,Birao,10.2333,22.7167
FEFN,N'dele,8.43,20.6344
FTTH,Lai,9.38338,14.9296
FTTE,Biltine,14.55,20.85
FT0001,Doba,8.7,16.85
FTTN,Am-timan,11.0396,20.2768
FTTA,Sarh,9.15111,18.3794
FTTC,Abeche,13.8472,20.8489
FTTD,Moundou,8.62028,16.0683
FTTJ,N'djamena/hassan Djamous,12.125,15.0247
FEGL,Melle/gordil,9.58333,21.7333
FTTR,Zouar,20.45,16.5833
FTTS,Bousso,10.4833,16.7167
FTTG,Goz-beida,12.2,21.4667
FTTZ,Bardai/zougra,21.45,17.05
FTTB,Bongor,10.2833,15.3833
FTTK,Bokoro,12.3833,17.0667
FTTF,Fada,17.1883,21.5117
FEFW,Ouadda,8.01667,22.4
FEGO,Ouanda-djalle,8.9,22.7833
FTTU,Mao,14.1333,15.3167
FK0008,Mokolo,10.7333,13.7167
FK0009,Tchatiballi,10.5,14.9167
FKKL,Maroua/salak,10.4547,14.2531
FVRA,Ratelshoek,-20.2325,32.7965
FVSE,Sanyati,-17.9667,29.2167
FVSK,Skelton,-17.5528,30.4292
FVSM,Sengwa Mouth,-17.05,27.9833
FVWZ,Wanezi,-21.3167,30.2667
FVRF,Rifa,-16.3,28.8833
FVGY,Guyu,-21.3833,29.0
FVMM,Mahamara,-19.1,30.3167
FVPL,Plumtree,-20.4833,27.7833
FVDE,Deka,-18.0917,26.715
FVMC,Hwange/main Camp,-18.7333,26.9667
FVAB,Aberdeen Two,-18.1667,32.6667
FVBI,Binga,-17.65,27.3167
FVBM,Bumi Hills,-16.7333,28.35
FVMT,Mutoko,-17.4333,32.1833
FVBU,Bulawayo/joshua Mqabuko Nkomo Intl,-20.0183,28.6247
FVCE,Celina,-17.5167,30.85
FVCH,Chipinge,-20.1833,32.65
FVCK,Chikwenya,-15.7,29.5833
FVCM,Cam & Motor,-18.3,29.9667
FVCN,Centenary,-16.7325,31.1217
FVCP,Harare/charles Prince,-17.7525,30.9225
FVCR,Chizarira,-17.6833,27.8667
FVCV,Chivhu,-19.0333,30.9
FVCZ,Chiredzi/buffalo Range,-21.01,31.5794
FVDA,Dawsons,-17.0167,30.9
FVDU,Dudley,-18.2889,31.4778
FVED,Eduan,-18.7667,29.7833
FVFA,Victoria Falls Intl,-18.0942,25.84
FVFI,Filabusi,-20.5333,29.25
FVGD,Gwanda,-20.9,29.0
FVGW,Gweru,-19.55,29.7333
FVHA,Harare Intl,-17.9328,31.0939
FVHP,Home Park,-18.2,31.7333
FVHT,Hatcliffe,-17.7167,31.1
FVHY,Hippo Valley,-21.05,31.6667
FVIT,Itafa,-18.3,29.8833
FVJG,J. G.,-17.7833,30.5833
FVKB,Kariba Intl,-16.5194,28.885
FVKZ,Kezi,-20.9167,28.4833
FVLA,Langford,-17.9333,30.95
FVLS,Lonestar,-21.0667,31.8833
FVLU,Lusulu,-18.0833,27.8667
FVMD,Mount Darwin,-16.7667,31.5667
FVMK,Mkonono,-17.7167,30.4167
FVML,Milibizi,-17.95,27.1
FVMU,Mutare,-18.9833,32.4667
FVMV,Masvingo Intl,-20.0619,30.8619
FVMW,Murewa,-17.65,31.8
FVNT,Nottingham,-22.1167,29.6333
FVNY,Nyanyadzi,-19.7333,32.4333
FVRB,Barberton,-21.1167,29.8667
FVRT,Rutenga,-21.2333,31.55
FVSN,Sun-yet-sen,-21.3333,28.5167
FVTH,Thorne,-20.5833,28.0667
FVTI,Tilbury,-19.9,32.9667
FVTJ,Tonje,-20.3167,32.35
FVTS,Tsholotsho,-19.7667,27.7667
FVTU,Tuli,-21.9333,29.2
FVVE,Sovelele,-20.9333,29.9333
FVWD,Wedza,-18.6167,31.5833
FVWE,West Nicholson,-21.0475,29.3531
FVWN,Hwange National Park,-18.6339,27.0081
FVNK,Nkayi,-19.0,28.9
FLRA,Rapid One Zero,-17.9853,25.8675
FLRC,River Club,-17.9214,25.7053
FLTC,Mystic,-17.8083,25.6917
FLWI,Mawala,-17.8297,25.6353
FLJM,Jet Extreme,-17.9822,25.4892
FLKC,Kashima,-17.4583,28.075
FWSM,Salima,-13.75,34.5833
FWLP,Kasungu/lifupa,-13.05,33.1333
FW001,Kabwafu,-11.3333,33.5333
FWUU,Mzuzu Intl,-11.4442,34.0123
FWKA,Karonga Intl,-9.95342,33.8932
FQUG,Ulongwe,-14.7044,34.3522
FWCM,Club Makokola,-14.3,35.1333
FWKB,Katumbi,-10.8167,33.5167
FWMC,Mchinji,-13.8,32.9
FWDW,Dwangwa,-12.515,34.1311
FWMY,Monkey Bay,-14.1,34.9167
FWCT,Chitipa,-9.7,33.2667
FWTK,Mtakataka,-14.2167,34.5333
FWMZ,Mzimba,-11.9,33.5833
FWMG,Mangochi,-14.4833,35.25
FWCB,Chilumba,-10.4333,34.25
FWKI,Kamuzu Intl,-13.7833,33.7775
FWSU,Nchalo/sucoma,-16.2667,34.9167
FWCS,Ntchisi,-13.3667,33.85
FWKK,Nkhotakota,-12.9167,34.2833
FWKG,Kasungu,-13.0167,33.4667
FWCL,Chileka Intl,-15.6797,34.9675
FWMK,Liwonde / Makanga,-14.8333,35.3
FWCD,Chelinda,-10.55,33.8
FYSM,Swakopmund,-22.6583,14.5667
FYTM,Tsumeb,-19.2667,17.7333
FYWB,Walvis Bay,-22.98,14.6453
FYAR,Arandis,-22.4667,14.9833
FYGB,Gobabis,-22.5047,18.9914
FYGF,Grootfontein,-19.6,18.1333
FYKT,Keetmanshoop,-26.5389,18.1117
FYLZ,Luderitz,-26.6853,15.2456
FYML,Mariental,-24.6042,17.925
FYMO,Mokuti Lodge,-18.8144,17.0519
FYOA,Ondangwa,-17.8772,15.95
FLMJ,Mutemwa,-17.5417,24.1333
FLSS,Sesheke,-17.4833,24.2833
FYRZ,Rostock,-23.54,15.8455
FYUS,Uis Mine,-21.2206,14.8689
FYWH,Windhoek/hosea Kutako Intl,-22.4799,17.4709
FYKM,Katima Mulilo,-17.6342,24.1767
FYRU,Rundu,-17.9561,19.7206
FYWE,Windhoek/eros,-22.6075,17.0792
FZGV,Ikela,-1.2,23.2833
FZRQ,Kongolo,-5.4,27.0
FZFE,Abumumbazi,3.68333,22.15
FZBI,Nioki,-2.71667,17.6833
FZQU,Lubudi,-9.93333,26.0
FZSB,Kamina/ville,-8.73333,24.9833
FZJH,Isiro Matari,2.82667,27.5881
FZFK,Gemena,3.26667,19.7667
FZOK,Kasongo,-4.53333,26.6167
FZQM,Kolwezi,-10.7667,25.5
FZBO,Bandundu,-3.3,17.3833
FZAG,Muanda,-5.93333,12.35
FZKJ,Buta Zega,2.81667,24.7833
FZIA,Kisangani Simisimi,0.51667,25.1547
FZVA,Lodja,-3.41667,23.45
FZUK,Tshikapa,-6.43333,20.8
FZCB,Idiofa,-5.0,19.6
FZAB,Kinshasa N'dolo,-4.31667,15.3167
FZGA,Lisala,-2.16667,21.4833
FZVJ,Tshumbe,-4.1,24.3667
FZMB,Butembo,0.13333,29.2833
FEFE,Mobaye,4.31667,21.15
FZAN,Inga,-5.51667,13.5833
FZBA,Inongo,-1.95,18.2833
FZEN,Basankusu,1.21667,19.8
FZGN,Boende,-0.23333,20.8667
FZMA,Bukavu Kavumu,-2.30898,28.8088
FZNA,Goma,-1.67085,29.2384
FZRA,Manono,-7.28333,27.4
FZUA,Kananga,-5.90008,22.4692
FZVS,Ilebo,-4.31667,20.6
FZOP,Punia,-1.36667,26.3333
FZFD,Gbadolite,4.25,20.9667
FLWG,West Seven,-11.9333,25.7167
FLKH,Kashikishi,-9.30833,28.7563
FLCI,Chiengi,-8.69889,29.1514
FLCC,Chocha,-7.41667,29.8333
FLBM,Mambilima,-10.5167,28.6667
FZOA,Kindu,-2.93333,25.75
FZAM,Matadi/tshimpi,-5.8,13.4333
FZFU,Bumba,-2.18333,22.55
FZEA,Mbandaka,-0.01667,18.2833
FZRF,Kalemie,-5.87553,29.2494
FZAA,Kinshasa/n'djili,-4.38559,15.4447
FZWA,Mbuji-mayi,-6.11667,23.5667
FZRM,Kabalo,-6.08333,26.9167
FZCS,Kenge,-4.83333,17.0333
FZWT,Kabinda Tunta,-6.11667,24.3333
FZBE,Beno,-3.6,17.7833
FZBT,Kiri,-1.45,19.0167
FZVI,Lusambo,-4.96667,23.3833
FZNC,Rutshuru,-0.79028,29.275
FZMW,Shabunda,-2.68333,27.3333
FZIC,Kisangani Bangoka,0.48168,25.338
FZCA,Kikwit,-5.03333,18.7833
FZAI,Kitona Base,-5.91944,12.4333
FZSA,Kamina Base,-8.62667,25.2425
FZKA,Bunia,1.5658,30.2206
FZFA,Libenge,-3.63333,18.6333
FZQA,Lubumbashi,-11.5913,27.5309
FZFP,Kota Koli,-4.16667,21.75
FZOD,Kalima Kikungwa,-2.55,26.6167
FZNP,Beni Mavivi,0.58333,29.4667
HUBU,Bundibugyo,0.68333,30.05
HUFP,Fort Portal,0.71667,30.25
HUSK,Semliki,0.88333,30.35
HAGN,Gonder Azezo,12.5323,37.4318
HAJM,Jimma,7.67105,37.8258
HALL,Lalibella,11.9739,38.9911
HAAM,Arba Minch,6.02875,37.584
HASR,Shire/inda Selassie,14.0869,38.2656
HAAB,Addis Abeba/bole Intl,8.97504,38.7994
HABD,Bahir Dar,11.6063,37.3197
HADM,Debre Marcos,10.3333,37.7667
HADR,Dire Dawa/aba Tenna Dejazmatch Yilma Int,9.63779,41.8489
HAGM,Gambella,8.11729,34.5634
HAGO,Gode,5.93513,43.5786
HAGR,Gore,8.01667,35.55
HASO,Asosa,10.0219,34.7323
HDAM,Djibouti-ambouli International,11.5472,43.1594
HAMK,Mekele Alula Aba Nega,13.4733,39.5182
HAHU,Humera,13.8567,36.8722
HAJJ,Jijiga,9.32417,42.9083
HAKD,Kebri Dehar,6.73056,44.2286
HASM,Semera,11.7961,40.9833
HAGB,Goba/robe,7.11667,40.0333
HDAS,Ali Sabieh,11.1497,42.7164
HDCH,Chabelley,11.5164,43.0617
HDOB,Obock,11.9658,43.2844
HDTJ,Tadjourah,11.7833,42.9167
HBBA,Bujumbura Intl,-3.32389,29.3183
HCMB,Baidoa,3.09861,43.6242
HCMF,Bosaso,11.2833,49.2
HCMI,Berbera,10.3892,44.9408
HCMK,Kisimayu,-0.37722,42.4592
HCMM,Mogadishu,2.01333,45.305
HCMN,Belet Uen,4.7,45.2167
HCMV,Burao,9.5,45.5667
HCMH,Egal/international,9.51809,44.0897
HC0006,New Garowe Airstrip,8.46,48.5733
HC0001,Jowhar,2.89056,45.4761
HC0002,Kalabeyed,9.69861,43.4739
HC0003,Boroma,10.0,43.25
HC0004,Conoco,8.5,48.6667
HETB,Taba Intl,29.5878,34.7781
HEDK,Dakhla,25.4117,29.0017
HESH,Sharm El Sheikh Intl,27.9786,34.3933
HECA,Cairo Intl,30.1114,31.4139
HESG,Suhag Intl,26.3428,31.7428
HEAR,El Arish Intl,31.0733,33.8358
HEBL,Abu Simbel,22.3758,31.6117
HEGR,El Gora,31.0733,34.1494
HEKG,El Kharga,25.4736,30.5908
HETR,El Tor,28.2167,33.635
HESN,Aswan Intl,23.9644,32.82
HEAT,Asyut Intl,27.0464,31.0119
HEBA,Borg El Arab Intl,30.9181,29.6958
HEGN,Hurghada Intl,27.1786,33.8008
HELX,Luxor Intl,25.6708,32.7064
HEAL,Al Alamain,30.9244,28.4614
HEAZ,Almaza Afb / Military,30.0919,31.3597
HEOC,October,29.8122,30.8233
HEMA,Marsa Alam Intl,25.5581,34.5831
HEMM,Mersa Matruh Intl,31.3253,27.2217
HEPS,Port Said,31.2794,32.24
HEOW,Shark El Oweinat,22.5833,28.7161
HESC,St Catherine,28.6853,34.0625
HEAX,Alexandria Intl,31.1817,29.9464
HEXX,Badr-3,29.875,27.94
HAAX,Axum,14.1371,38.7761
HHAS,Asmara International,15.2842,38.9008
HHMS,Massawa,15.67,39.3701
HHSB,Assab Intl,13.0667,42.6333
HKKJ,Kajiado,-1.82078,36.7837
HKMM,Masai Mara Camp,-1.20261,35.1008
HKFT,Fig Tree / Mara,-1.43389,35.1977
HKES,Eliye Spring,3.21369,35.9675
HKNK,Nakuru/lanet,-0.30269,36.1508
HKBA,Busia,0.46394,34.1341
HKMU,Makindu,-2.28586,37.8342
HKBU,Bungoma,0.56392,34.5508
HKKR,Kericho,-0.41933,35.2508
HKLU,Lamu Manda,-2.25234,40.9131
HKSB,Samburu South/buffalo Springs,0.53349,37.5328
HKEL,Eldoret Intl,0.40401,35.2367
HKVT,Voi (gate),-3.36214,38.6059
HKLB,Liboi,0.41391,40.9676
HKMH,Muddogashe,0.76389,39.1508
HKMJ,Migori,-1.11928,34.4838
HKNW,Nairobi/wilson,-1.32127,36.815
HKRE,Nairobi/eastleigh,-1.27829,36.8605
HK001,Kimwarer/kerio Valley,0.33056,35.6508
HK002,Liboi,0.41389,40.9678
HK003,Moyale/lower,2.44528,39.1344
HKAM,Amboseli,-2.63583,37.2508
HKGT,Garba Tula,0.53058,38.5176
HKLY,Loyengalani,2.74706,36.7175
HKMA,Mandera,3.93028,41.851
HKMB,Marsabit,2.34708,37.9842
HKMI,Maralal / Kisima,0.94722,36.8022
HKCC,Cottars Camp,-1.48589,35.4174
HKGA,Garissa,-0.46939,39.6343
HKMT,Mtito Andei,-2.5525,38.2009
HKNI,Nyeri,-0.36667,36.9667
HKFG,Kalokol / Ferguson's Gulf,3.48036,35.8342
HKKS,Kisii / Suneka,-0.67203,34.6865
HKML,Malindi,-3.22305,40.1005
HKNV,Naivasha,-0.78311,36.434
HKDA,Dadaab,0.06261,40.3124
HKLT,Loitokitok,-2.90247,37.5175
HKMY,Moyale / Boma,3.56922,39.0342
HKNO,Narok,-1.12661,35.7816
HKKE,Keekorok,-1.58586,35.2506
HKVO,Voi,-3.36911,38.5342
HKHO,Hola,-1.51928,40.0009
HKLO,Lodwar,3.12467,35.6086
HKMR,Mackionnon Road,-3.73575,39.0342
HKMG,Magadi,-1.95,36.3
HKKL,Kilaguni,-2.91914,38.0675
HKKT,Kitale,0.967,34.9544
HKUK,Ukunda,-4.30236,39.5676
HKBR,Bura East,-1.10264,39.9509
HKHB,Homa Bay,-0.60264,34.4674
HKKM,Kakuma,3.70861,34.866
HKMF,Buffalo / Mara,-1.13592,35.1174
HKED,Eldoret,0.53058,35.2675
HKKG,Kakamega,0.26394,34.7841
HKMK,Meru Mulika / Lodge,0.23061,38.1842
HKMS,Mara Serena,-1.40483,35.0034
HKKI,Kisumu,-0.08593,34.7289
HKMO,Mombasa Moi Intl,-4.02628,39.5991
HKTB,Kichwa Tembo,-1.26358,35.0274
HUKM,Kibimba,0.51667,35.8833
HKWJ,Wajir,1.73317,40.0915
HKJK,Nairobi Jkia /international,-1.31924,36.9278
HKNL,Nanyuki Civil (category B),-0.06221,37.0414
HKEM,Embu (category B),-0.57234,37.4948
HKIS,Isiolo (category C),0.34725,37.6009
HKOK,Olkiombo (category C),-1.40866,35.1101
HRYI,Butare,-2.6,29.7333
HRYN,Nemba,-2.33333,30.2
HRYU,Ruhengeri,-1.5,29.6333
HRYG,Gisenyi,-1.67667,29.2592
HRZA,Kamembe,-2.45931,28.9084
HRYR,Kigali International,-1.96845,30.1384
HSSG,Sebera Genena,13.4784,22.5381
HSLI,Kadugli,11.1371,29.6992
HSDN,Dongola,19.1526,30.4302
HSPN,Port Sudan,19.4336,37.2341
HSGN,Geneina,13.4835,22.4725
HSNN,Nyala,12.0535,24.9561
HSOB,El Obeid,13.1529,30.2327
HSMN,Merowe,18.443,31.8436
HSKA,Kassala,15.3875,36.3288
HSSS,Khartoum,15.5904,32.5532
HSSJ,Juba,4.87201,31.6011
HSDZ,Damazin,11.7915,34.3363
HKLK,Lokichoggio,4.20409,34.3482
HSFS,El Fashir,13.6149,25.3246
HKLG,Lokitaung,4.33028,35.7008
HSAT,Atbara,17.7097,34.0574
HSSW,Wadi Halfa,21.8028,31.522
HSWW,Wau,7.72575,27.975
HSMK,Rumbek,6.82979,29.4189
HSDI,Addien,11.3333,26.175
HSHG,Heglig,9.995,29.3978
HSSM,Malakal,9.55897,31.6522
HUGG,Bugungu,2.2,31.55
HUTO,Tororo,0.68333,34.1667
HUMG,Mwenge,0.8,30.55
HUMW,Mweya,-0.18333,29.8833
HUMZ,Muzizi,0.93333,30.6667
HUEN,Entebbe/international,0.04081,32.4405
HUSO,Soroti,1.72231,33.6187
HUGU,Gulu/national,2.8,32.2667
HUKN,Kinyara,1.63333,31.6167
HUMT,Matany,2.45,34.4
HURU,Morulem,2.58333,33.75
HUMY,Moyo,3.63333,31.75
HUAR,Arua/national,3.05,30.9167
HUJI,Jinja/national,0.45,33.2
HULI,Lira/national,2.25,32.5833
HUMI,Masindi/national,1.75,31.75
HUMA,Mbarara/national,-0.55,30.6
HUMO,Moroto/national,2.51667,34.5833
HUPA,Pakuba/national,2.33333,31.5
HUKK,Kakira,0.5,33.28
HUKO,Kotido/national,2.95,34.1167
HUKS,Kasese,0.18829,30.1016
HUKT,Kitgum/national,3.28333,32.8833
HUKR,Kijura,0.75,30.4167
HUKB,Kabale/national,-1.25,30.0167
HUKD,Kidepo/national,3.71667,33.8333
HUKI,Kisoro/national,-1.26667,29.7167
HUAJ,Adjuman,2.05,31.85
HUAD,Amudat,1.98333,34.9333
HUAT,Ankole Tea,-0.4,30.1
HUBG,Bugambe,1.45,31.1833
HUKJ,Kajjansi/national,0.2,32.55
HUKL,Kalongo,3.03333,33.3667
HUKY,Kayonza,-0.88333,29.6333
HUAP,Achol-pii,2.7,33.0833
HUBL,Bulago,-0.01667,32.65
HUCH,Chobe,2.33333,31.5833
HUCP,Chepsekunya,1.51667,34.5333
HUSH,Ishasha,-0.6,29.6667
HUKG,Kaabong,3.53333,34.2
HUIS,Kaiso,1.46667,30.9333
HUBO,Koboko,3.41667,30.9667
HUNB,Nebbi,2.5,31.1167
HUPT,Patongo,2.75,33.3167
HUPD,Pader,2.85,32.9833
HUKU,Kumi,0.51667,33.9833
LETM,Sant Marti De Sescorts,42.0158,2.31917
LEGS,Helipuerto Parque De Garraf-sitges,41.2739,1.91472
LEJT,Hospital Josep Trueta,41.9989,2.82306
LEGD,Garidells,41.2156,1.24167
LEHG,Hospital General De Catalunya,41.4736,2.0425
LEHJ,Hospital Universitario Joan Xxiii,41.1289,1.23972
LECC,Cas Curredo,38.9303,1.4675
LERV,Servei D'evacuacio Del Circuit De Catalunya,41.5731,2.26278
LEMN,Heli Montsia - Amposta,40.6664,0.56472
LETR,Tremp,42.1694,0.89278
LETV,Tirvia,42.5192,1.24278
LENB,Cala'n Blanes,39.9975,3.81333
LEHM,Hospital General De Manresa,41.72,1.84056
LEVH,Vielha,42.7033,0.79694
LEVR,Vilaller,42.3047,0.71306
LEHB,Ciudad Sanitaria Y Universitaria De Bellvitge,41.3458,2.10806
LEUL,Ullastrell - Teresa Vila,41.5258,1.9725
LEJC,Hotel Rey Juan Carlos I,41.3825,2.10917
LENH,Nou Hospital De Mataro,41.5608,2.42972
LENM,Hospital Can Misses,38.9175,1.41944
LEPS,Mas Passamaner,41.1861,1.16
LEBC,Costa Brava-centro,41.81,3.03889
LERG,Berga,42.1056,1.85333
LEPY,El Portinyol,41.5839,2.56083
LEPB,Helipuerto De La Autoriadad Portuaria De Barcelona,41.3647,2.18306
LEOR,Helipuerto Del Parque De Bomberos De Orriols,42.1322,2.90389
LESP,Hospital San Pau,41.4147,2.17306
LERA,R.a.c.c.,41.3833,2.10833
LEVN,Helipuerto De Vinaros,40.5197,0.39
LESJ,Palma/son San Juan,39.5517,2.73889
LEAP,Ampuriabrava,42.26,3.10972
LEAT,Alfes,41.5489,0.64889
LESL,San Luis,39.8622,4.25833
LENA,Benabarre,42.0228,0.48222
LECF,Calaf-sallavinera,41.7442,1.55694
LEIG,Igualada-odena,41.5856,1.65306
LEMS,Manresa,41.7642,1.86139
LECD,La Cerdanya,42.3883,1.86667
LESB,Mallorca/son Bonet,39.5989,2.70278
LEXE,Helipuerto Complex Egara (barcelona),41.5558,2.0675
LEHI,Hospital De Igualada,41.5894,1.62194
LECN,Castellon (private),40.0003,0.02556
LECH,Castellon,40.2142,0.07361
LEMH,Menorca,39.8625,4.21861
LEIB,Ibiza,38.8728,1.37306
LELL,Sabadell,41.5208,2.105
LEPO,Mallorca/pollensa,39.8989,3.09889
LECE,Centre De Gestio D'emergencies 112 (reus),41.1339,1.18722
LERS,Reus,41.1475,1.16722
LEPA,Palma De Mallorca,39.5517,2.73889
LEGE,Girona,41.9008,2.76056
LESU,La Seu D'urgell-andorra,42.3461,1.41472
LEDA,Lleida/alguaire,41.7281,0.53528
LETA,Servei Generals Del Circuit De Catalunya,41.5733,2.25806
LEBL,Barcelona/el Prat,41.2969,2.07833
LEBP,Bp Oil Espana,39.9583,-0.0125
LELH,Alhama De Murcia,37.7522,-1.3025
LERE,Requena,39.4747,-1.03444
LELM,Almansa,38.9011,-1.10944
LECJ,Castejon De Los Monegros,41.6086,-0.21778
LEMP,Los Martinez Del Puerto,37.7989,-1.0975
LEMU,Muchamiel,38.4389,-0.475
LESN,Murcia-cartagena/santa Ana,37.6591,-1.01261
LERI,Murcia/alcantarilla,37.9522,-1.23083
LELC,Murcia/san Javier,37.775,-0.8125
LEBT,Valencia/betera,39.6244,-0.47222
LEVC,Valencia/manises,39.4894,-0.48167
LEAL,Alicante-elche,38.2822,-0.55806
LEHE,Helicsa,39.0725,-1.83306
LETS,Torre Picasso,40.4528,-3.70556
LEGV,Campo Gaviota,43.4417,-2.75361
LEDG,Direccion General De Trafico,40.4506,-3.64472
LEHA,Hospital Alcorcon,40.3497,-3.83778
LEEX,Expo'92,37.4006,-6.00944
LEEL,El Musel,43.5497,-5.69528
LEDO,Hospital Doce De Octubre,40.3939,-3.69667
LEIU,Iurreta,43.1819,-2.64639
GECT,Ceuta,35.8883,-5.255
LERT,Cadiz/rota,36.645,-6.34944
LXGB,Gibraltar,36.1508,-5.34944
LEPJ,Valle Del Tena,42.7175,-0.29889
LEPF,Ponofranqueado (caceres),40.3117,-6.32056
LEAG,Algeciras,36.1289,-5.44111
LELA,La Calderera,38.7456,-3.53361
LEOT,Ontur,38.6169,-1.525
LEGY,Garray (soria),41.8214,-2.47667
LEGP,El Rinconcillo De Guadalupe (caceres),39.5944,-6.20556
LEBO,Helipuerto Ibias Parque Bomberos Asturias,43.0269,-6.88444
LEPR,Palma Del Rio,37.7169,-5.2125
LETF,Tomas Fernandez Espada (cadiz),36.8711,-5.64778
LEAX,La Axarquia-leoni Benabu,36.8017,-4.13556
LEPZ,Pozuelos De Calatrava,38.9122,-4.19111
LERM,Robledillo De Mohernando,40.8653,-3.24778
LERO,Rozas,43.1169,-7.47028
LEGC,Altarejos-guadalcanal,38.1694,-5.74472
LEBE,Beas De Segura,38.2711,-2.94889
LESE,San Enrique,38.7308,-4.31306
LELT,Lillo,39.7169,-3.32056
LEJU,La Juliana,37.295,-6.1625
LEMT,Casarrubios Del Monte,40.235,-4.02639
LEPI,Casas De Los Pinos,39.2992,-2.37833
LEMX,La Mancha,39.5556,-3.25139
LESG,Sanguesa,42.5656,-1.28472
LECI,Santa Cilia De Jaca,42.5697,-0.72778
LEMR,La Morgal,43.4297,-5.85667
LEEV,E. Castellanos-villacastin,40.7839,-4.46278
LETP,Santo Tome Del Puerto,41.2042,-3.59472
LECA,La Nava-corral De Ayllon,41.4108,-3.44833
LEVB,El Carrascal,41.8247,-4.89306
LESS,Sotos,40.2042,-2.14389
LETZ,Torozos,41.7839,-4.865
LECT,El Castano,39.0089,-4.38833
LEEM,El Manantio,38.7806,-6.98889
LEVF,Villaframil,43.5525,-7.08778
LEIZ,La Perdiz-torre De Juan Abad,38.515,-3.36278
LETI,El Tietar,40.2439,-4.79444
LEVI,El Viso Del Marques,38.4989,-3.43472
LETJ,Trebujena,36.8614,-6.14056
LEFM,Fuentemilanos,40.8886,-4.2375
LEGU,Guadalupe,39.3436,-5.19222
LEJO,Madrigalejo Del Monte,42.1322,-3.73056
LEMF,Mafe-gibraleon,37.3622,-6.92194
LETE,Morante,39.0369,-6.69056
LETC,Matilla De Los Canos,41.5306,-4.925
LEOC,Ocana,39.9375,-3.50333
LEZA,Helipuerto C. I. De Laza,42.0456,-7.45861
LEVD,Valladolid/villanubla,41.7061,-4.85194
LEMB,Helicopteros Sanitarios De Marbella (malaga),36.5114,-4.94917
LELN,Leon,42.5886,-5.65611
LEBG,Burgos,42.3574,-3.61364
GECE,Ceuta,35.8928,-5.30639
LEMO,Sevilla/moron,37.1749,-5.61594
LEGT,Madrid/getafe,40.2942,-3.72361
LEHS,Hospital Cruces De Baracaldo,43.2828,-2.98389
LEPV,Costa Norte-puerto De Viveiro-celeiro,43.6747,-7.595
LEPU,Helipuerto Base Contraincendios De Puerto El Pico,40.3406,-5.01333
LETB,Helipuerto De La Base Contraincendios De Tabuyo Del Monte,42.2958,-6.21472
LEPL,Helipuerto De Plasencia,39.9911,-6.1325
LETO,Madrid/torrejon,40.4967,-3.44583
LEBZ,Badajoz/talavera La Real,38.8914,-6.82139
LEGR,Federico Garcia Lorca/granada-jaen,37.1887,-3.77736
LESO,San Sebastian,43.3564,-1.79056
LEAO,Ciudad Real/almagro,38.9533,-3.74139
LELO,Logrono/agoncillo,42.4542,-2.32083
LECV,Madrid/colmenar Viejo,40.6972,-3.76333
LEVT,Vitoria,42.8828,-2.72444
LEHC,Huesca/pirineos,42.0808,-0.32333
LEZG,Zaragoza,41.6661,-1.04167
LEZL,Sevilla,37.4181,-5.89889
LECO,A Coruna,43.3019,-8.37722
LETL,Teruel,40.4119,-1.2175
LEVS,Madrid/cuatro Vientos,40.3707,-3.78514
LEMD,Adolfo Suarez Madrid/barajas,40.4722,-3.56083
LEXJ,Santander Seve Ballesteros,43.4271,-3.82
LEAB,Albacete,38.9486,-1.86333
LECU,Madrid/cuatro Vientos,40.3706,-3.78528
LEBA,Cordoba,37.8419,-4.84889
LERJ,Logrono,42.4605,-2.32049
LEBB,Bilbao,43.3011,-2.91056
LESA,Salamanca/matacan,40.952,-5.50202
LEVX,Vigo,42.2291,-8.62753
LEMG,Malaga/costa Del Sol,36.675,-4.49917
LEJR,Jerez,36.7447,-6.06
LEAS,Asturias,43.5636,-6.03472
LEGA,Granada/armilla,37.1333,-3.63583
LEST,Santiago,42.8963,-8.41514
LEAM,Almeria,36.8439,-2.37
LEPP,Pamplona,42.77,-1.64639
LEEC,Sevilla/el Copero,37.3131,-5.99917
LFBJ,Saint Junien,45.9025,0.91889
LFH167,Poitiers Centre Hospitalier,46.5606,0.38278
LFH164,Perigueux Centre Hospitalier,45.1925,0.73222
LFH177,Renneville,43.3739,1.72556
LFMG,Montagne Noire,43.4064,1.98917
LFH363,Toulouse Blagnac,43.635,1.36778
LFH362,Toulouse Purpan,43.6131,1.4
LFH253,Toulouse Rangueil Pech David,43.5613,1.44863
LFJH,Cazeres Palaminy,43.2008,1.05
LFIG,Cassagnes Begonhes,44.1783,2.51778
LF20,Septfonds,44.1922,1.61083
LFH45,Castres Centre Hospitalier,43.6038,2.2392
LFH422,Castres Hauterive Centre Hospitalier,43.565,2.26
LF16,Saint Benoit Du Sault,46.4536,1.405
LF10,Eyrein,45.3311,1.91667
LFIB,Belves Saint Pardoux,44.7825,0.95889
LF02,Beaumont De Lomagne,43.8772,0.98222
LFH313,Chiva (foix)centre Hospitalier,43.0253,1.61762
LFH312,Chatellerault Centre Hospitalier,46.8342,0.55556
LFH291,Auch Centre Hospitalier,43.6314,0.57333
LF03,Berdoues,43.4706,0.38889
LF04,Bouloc,44.3,1.08333
LF05,Buxeuil St Remy / Creuse,46.9489,0.67
LFIR,Revel Montgey,43.4803,1.97889
LF06,Calviac,44.9333,2.06667
